	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
3503774	0.20287	0.30176	1.00000	0.88633	0.90874	5907.00000	7728.00000	0.30176	0.20287	
3503775	0.20297	0.30166	1.00000	0.84543	0.84543	5909.00000	7726.00000	0.30166	0.20297	
3503776	0.20404	0.30180	1.00000	0.97987	0.95961	5930.00000	7728.00000	0.30180	0.20404	
3503777	0.20415	0.30170	1.00000	0.97652	0.96653	5932.00000	7726.00000	0.30170	0.20415	
3503778	0.20737	0.30179	1.00000	0.90075	0.90075	5995.00000	7726.00000	0.30179	0.20737	
3503779	0.20748	0.30179	1.00000	0.92078	0.87203	5997.00000	7726.00000	0.30179	0.20748	
3503780	0.20983	0.30186	1.00000	0.96252	0.95887	6043.00000	7726.00000	0.30186	0.20983	
3503883	0.18393	0.30123	1.00000	0.85084	0.83389	5537.00000	7728.00000	0.30123	0.18393	
3503884	0.19708	0.30160	1.00000	0.97265	0.95020	5794.00000	7728.00000	0.30160	0.19708	
3503885	0.19754	0.30161	1.00000	0.99762	0.96568	5803.00000	7728.00000	0.30161	0.19754	
3503886	0.19836	0.30164	1.00000	0.91266	0.90398	5819.00000	7728.00000	0.30164	0.19836	
3503887	0.19851	0.30164	1.00000	0.92390	0.90731	5822.00000	7728.00000	0.30164	0.19851	
3503888	0.19887	0.30165	1.00000	0.81967	0.81967	5829.00000	7728.00000	0.30165	0.19887	
3503889	0.20225	0.30170	1.00000	0.79179	0.79179	5895.00000	7727.00000	0.30170	0.20225	
3503890	0.20486	0.30182	1.00000	0.96885	0.92790	5946.00000	7728.00000	0.30182	0.20486	
3503891	0.20624	0.30186	1.00000	0.84959	0.84959	5973.00000	7728.00000	0.30186	0.20624	
3503892	0.20926	0.30194	1.00000	0.96841	0.94603	6032.00000	7728.00000	0.30194	0.20926	
3503893	0.20973	0.30191	1.00000	0.96556	0.94188	6041.00000	7727.00000	0.30191	0.20973	
3504014	0.20169	0.30183	1.00000	0.98322	0.95120	5884.00000	7730.00000	0.30183	0.20169	
3504015	0.20399	0.30190	1.00000	0.93745	0.91222	5929.00000	7730.00000	0.30190	0.20399	
3504016	0.20420	0.30185	1.00000	0.91291	0.91291	5933.00000	7729.00000	0.30185	0.20420	
3504017	0.20466	0.30187	1.00000	0.93068	0.93068	5942.00000	7729.00000	0.30187	0.20466	
3504018	0.20501	0.30188	1.00000	0.79494	0.76574	5949.00000	7729.00000	0.30188	0.20501	
3504019	0.20517	0.30193	1.00000	0.80432	0.78471	5952.00000	7730.00000	0.30193	0.20517	
3504020	0.20532	0.30183	1.00000	0.77406	0.77406	5955.00000	7728.00000	0.30183	0.20532	
3504021	0.20783	0.30195	1.00000	0.99353	0.97924	6004.00000	7729.00000	0.30195	0.20783	
3504131	0.18505	0.30137	1.00000	0.73621	0.73621	5559.00000	7730.00000	0.30137	0.18505	
3504132	0.19426	0.30157	1.00000	0.80569	0.79591	5739.00000	7729.00000	0.30157	0.19426	
3504133	0.19616	0.30168	1.00000	0.88831	0.87743	5776.00000	7730.00000	0.30168	0.19616	
3504134	0.19652	0.30169	1.00000	0.92773	0.91158	5783.00000	7730.00000	0.30169	0.19652	
3504135	0.19687	0.30170	1.00000	0.97707	0.94835	5790.00000	7730.00000	0.30170	0.19687	
3504136	0.19785	0.30167	1.00000	0.98400	0.96908	5809.00000	7729.00000	0.30167	0.19785	
3504137	0.20235	0.30185	1.00000	0.91691	0.91355	5897.00000	7730.00000	0.30185	0.20235	
3504138	0.20885	0.30198	1.00000	0.95034	0.94072	6024.00000	7729.00000	0.30198	0.20885	
3504139	0.20977	0.30211	1.00000	0.98840	0.95850	6042.00000	7731.00000	0.30211	0.20977	
3504239	0.18182	0.30128	1.00000	0.78728	0.78511	5496.00000	7730.00000	0.30128	0.18182	
3504240	0.19053	0.30157	1.00000	0.66639	0.66639	5666.00000	7731.00000	0.30157	0.19053	
3504241	0.19585	0.30172	1.00000	0.92984	0.84281	5770.00000	7731.00000	0.30172	0.19585	
3504242	0.19667	0.30169	1.00000	0.96832	0.96478	5786.00000	7730.00000	0.30169	0.19667	
3504243	0.19708	0.30181	1.00000	0.94349	0.92909	5794.00000	7732.00000	0.30181	0.19708	
3504244	0.19764	0.30177	1.00000	0.97781	0.97189	5805.00000	7731.00000	0.30177	0.19764	
3504245	0.19820	0.30174	1.00000	0.96408	0.95078	5816.00000	7730.00000	0.30174	0.19820	
3504246	0.19841	0.30174	1.00000	0.91939	0.91608	5820.00000	7730.00000	0.30174	0.19841	
3504247	0.20143	0.30188	1.00000	0.79685	0.79535	5879.00000	7731.00000	0.30188	0.20143	
3504248	0.20163	0.30199	1.00000	0.78029	0.78029	5883.00000	7733.00000	0.30199	0.20163	
3504249	0.20225	0.30185	1.00000	0.88062	0.86265	5895.00000	7730.00000	0.30185	0.20225	
3504250	0.20250	0.30186	1.00000	0.93794	0.93794	5900.00000	7730.00000	0.30186	0.20250	
3504251	0.20491	0.30192	1.00000	0.80142	0.79635	5947.00000	7730.00000	0.30192	0.20491	
3504252	0.20511	0.30198	1.00000	0.80104	0.77538	5951.00000	7731.00000	0.30198	0.20511	
3504253	0.20670	0.30208	1.00000	0.95291	0.92201	5982.00000	7732.00000	0.30208	0.20670	
3504358	0.19733	0.30171	1.00000	0.95204	0.94771	5799.00000	7730.00000	0.30171	0.19733	
3504359	0.19871	0.30185	1.00000	0.91975	0.90518	5826.00000	7732.00000	0.30185	0.19871	
3504360	0.19887	0.30191	1.00000	0.89659	0.88709	5829.00000	7733.00000	0.30191	0.19887	
3504361	0.20168	0.30199	1.00000	0.75565	0.75565	5884.00000	7733.00000	0.30199	0.20168	
3504362	0.20194	0.30194	1.00000	0.89779	0.83784	5889.00000	7732.00000	0.30194	0.20194	
3504363	0.20209	0.30195	1.00000	0.83319	0.83319	5892.00000	7732.00000	0.30195	0.20209	
3504364	0.20347	0.30199	1.00000	0.92841	0.91970	5919.00000	7732.00000	0.30199	0.20347	
3504365	0.20465	0.30202	1.00000	0.89218	0.89218	5942.00000	7732.00000	0.30202	0.20465	
3504366	0.20685	0.30208	1.00000	0.87188	0.86065	5985.00000	7732.00000	0.30208	0.20685	
3504472	0.19564	0.30182	1.00000	0.97270	0.95369	5766.00000	7733.00000	0.30182	0.19564	
3504473	0.19800	0.30188	1.00000	0.98752	0.98005	5812.00000	7733.00000	0.30188	0.19800	
3504474	0.19815	0.30189	1.00000	0.97654	0.96011	5815.00000	7733.00000	0.30189	0.19815	
3504475	0.19851	0.30190	1.00000	0.94290	0.93340	5822.00000	7733.00000	0.30190	0.19851	
3504476	0.20296	0.30202	1.00000	0.94653	0.94653	5909.00000	7733.00000	0.30202	0.20296	
3504477	0.20859	0.30218	1.00000	0.95028	0.93890	6019.00000	7733.00000	0.30218	0.20859	
3504478	0.20992	0.30222	1.00000	0.93655	0.93655	6045.00000	7733.00000	0.30222	0.20992	
3504574	0.18561	0.30159	1.00000	0.73875	0.73875	5570.00000	7734.00000	0.30159	0.18561	
3504575	0.18873	0.30162	1.00000	0.73067	0.72360	5631.00000	7733.00000	0.30162	0.18873	
3504576	0.19579	0.30182	1.00000	0.85870	0.85870	5769.00000	7733.00000	0.30182	0.19579	
3504577	0.19594	0.30198	1.00000	0.90362	0.87860	5772.00000	7736.00000	0.30198	0.19594	
3504578	0.19626	0.30184	1.00000	0.87756	0.87313	5778.00000	7733.00000	0.30184	0.19626	
3504579	0.19666	0.30190	1.00000	0.96445	0.93529	5786.00000	7734.00000	0.30190	0.19666	
3504580	0.19830	0.30194	1.00000	0.94764	0.93257	5818.00000	7734.00000	0.30194	0.19830	
3504581	0.19907	0.30191	1.00000	0.87759	0.86222	5833.00000	7733.00000	0.30191	0.19907	
3504582	0.20188	0.30210	1.00000	0.89022	0.86081	5888.00000	7735.00000	0.30210	0.20188	
3504583	0.20224	0.30200	1.00000	0.89342	0.88608	5895.00000	7733.00000	0.30200	0.20224	
3504584	0.20275	0.30207	1.00000	0.92620	0.92050	5905.00000	7734.00000	0.30207	0.20275	
3504585	0.20373	0.30205	1.00000	0.97373	0.94595	5924.00000	7733.00000	0.30205	0.20373	
3504586	0.20388	0.30205	1.00000	0.97508	0.97508	5927.00000	7733.00000	0.30205	0.20388	
3504587	0.20398	0.30210	1.00000	0.97628	0.96812	5929.00000	7734.00000	0.30210	0.20398	
3504588	0.20414	0.30206	1.00000	0.98898	0.98821	5932.00000	7733.00000	0.30206	0.20414	
3504589	0.20700	0.30234	1.00000	0.89006	0.84564	5988.00000	7737.00000	0.30234	0.20700	
3504698	0.18397	0.30159	1.00000	0.76215	0.76215	5538.00000	7735.00000	0.30159	0.18397	
3504699	0.19359	0.30186	1.00000	0.78501	0.78501	5726.00000	7735.00000	0.30186	0.19359	
3504700	0.19538	0.30191	1.00000	0.92612	0.87577	5761.00000	7735.00000	0.30191	0.19538	
3504701	0.19574	0.30192	1.00000	0.97769	0.95148	5768.00000	7735.00000	0.30192	0.19574	
3504702	0.19610	0.30199	1.00000	0.87448	0.86455	5775.00000	7736.00000	0.30199	0.19610	
3504703	0.19646	0.30200	1.00000	0.88479	0.86601	5782.00000	7736.00000	0.30200	0.19646	
3504704	0.19697	0.30191	1.00000	0.96909	0.92937	5792.00000	7734.00000	0.30191	0.19697	
3504705	0.19723	0.30197	1.00000	0.97902	0.97401	5797.00000	7735.00000	0.30197	0.19723	
3504706	0.19733	0.30187	1.00000	0.98547	0.98025	5799.00000	7733.00000	0.30187	0.19733	
3504707	0.19748	0.30192	1.00000	0.98984	0.97678	5802.00000	7734.00000	0.30192	0.19748	
3504708	0.19774	0.30198	1.00000	0.98985	0.98166	5807.00000	7735.00000	0.30198	0.19774	
3504709	0.19794	0.30209	1.00000	0.99695	0.97891	5811.00000	7737.00000	0.30209	0.19794	
3504710	0.19866	0.30201	1.00000	0.91782	0.86844	5825.00000	7735.00000	0.30201	0.19866	
3504711	0.19897	0.30196	1.00000	0.89741	0.89741	5831.00000	7734.00000	0.30196	0.19897	
3504712	0.20209	0.30200	1.00000	0.93750	0.88083	5892.00000	7733.00000	0.30200	0.20209	
3504713	0.20316	0.30213	1.00000	0.95384	0.93632	5913.00000	7735.00000	0.30213	0.20316	
3504714	0.20419	0.30216	1.00000	0.98728	0.98014	5933.00000	7735.00000	0.30216	0.20419	
3504715	0.20854	0.30234	1.00000	0.91211	0.84401	6018.00000	7736.00000	0.30234	0.20854	
3504716	0.20905	0.30230	1.00000	0.89809	0.89252	6028.00000	7735.00000	0.30230	0.20905	
3504717	0.20936	0.30226	1.00000	0.92430	0.92430	6034.00000	7734.00000	0.30226	0.20936	
3504718	0.20966	0.30232	1.00000	0.93243	0.89313	6040.00000	7735.00000	0.30232	0.20966	
3504883	0.19446	0.30194	1.00000	0.84162	0.81568	5743.00000	7736.00000	0.30194	0.19446	
3504884	0.19559	0.30197	1.00000	0.93878	0.93878	5765.00000	7736.00000	0.30197	0.19559	
3504885	0.19625	0.30204	1.00000	0.88426	0.86370	5778.00000	7737.00000	0.30204	0.19625	
3504886	0.19876	0.30206	1.00000	0.89322	0.89322	5827.00000	7736.00000	0.30206	0.19876	
3504887	0.20342	0.30219	1.00000	0.90026	0.88654	5918.00000	7736.00000	0.30219	0.20342	
3504888	0.20843	0.30233	1.00000	0.77184	0.77184	6016.00000	7736.00000	0.30233	0.20843	
3504889	0.20951	0.30236	1.00000	0.92145	0.91514	6037.00000	7736.00000	0.30236	0.20951	
3504890	0.20992	0.30237	1.00000	0.97416	0.94849	6045.00000	7736.00000	0.30237	0.20992	
3505033	0.18023	0.30154	1.00000	0.81757	0.81757	5465.00000	7736.00000	0.30154	0.18023	
3505034	0.18596	0.30180	1.00000	0.79888	0.79888	5577.00000	7738.00000	0.30180	0.18596	
3505035	0.18832	0.30182	1.00000	0.72013	0.72013	5623.00000	7737.00000	0.30182	0.18832	
3505036	0.19512	0.30206	1.00000	0.88935	0.88154	5756.00000	7738.00000	0.30206	0.19512	
3505037	0.19579	0.30203	1.00000	0.96892	0.91264	5769.00000	7737.00000	0.30203	0.19579	
3505038	0.19753	0.30218	1.00000	0.99149	0.98507	5803.00000	7739.00000	0.30218	0.19753	
3505039	0.19768	0.30213	1.00000	0.99497	0.98750	5806.00000	7738.00000	0.30213	0.19768	
3505040	0.19809	0.30214	1.00000	0.89950	0.86878	5814.00000	7738.00000	0.30214	0.19809	
3505041	0.19891	0.30212	1.00000	0.94893	0.92345	5830.00000	7737.00000	0.30212	0.19891	
3505042	0.20162	0.30219	1.00000	0.73907	0.73907	5883.00000	7737.00000	0.30219	0.20162	
3505043	0.20203	0.30220	1.00000	0.79997	0.79997	5891.00000	7737.00000	0.30220	0.20203	
3505044	0.20341	0.30229	1.00000	0.86786	0.85687	5918.00000	7738.00000	0.30229	0.20341	
3505045	0.20925	0.30236	1.00000	0.93491	0.92608	6032.00000	7736.00000	0.30236	0.20925	
3505046	0.20982	0.30237	1.00000	0.85429	0.85429	6043.00000	7736.00000	0.30237	0.20982	
3505164	0.18627	0.30181	1.00000	0.84099	0.84099	5583.00000	7738.00000	0.30181	0.18627	
3505165	0.19547	0.30238	1.00000	0.94616	0.85071	5763.00000	7744.00000	0.30238	0.19547	
3505166	0.19676	0.30211	1.00000	0.98244	0.97323	5788.00000	7738.00000	0.30211	0.19676	
3505167	0.19727	0.30217	1.00000	0.99211	0.97736	5798.00000	7739.00000	0.30217	0.19727	
3505168	0.19830	0.30215	1.00000	0.79531	0.79469	5818.00000	7738.00000	0.30215	0.19830	
3505169	0.19845	0.30215	1.00000	0.82700	0.82700	5821.00000	7738.00000	0.30215	0.19845	
3505170	0.19901	0.30227	1.00000	0.94824	0.94520	5832.00000	7740.00000	0.30227	0.19901	
3505171	0.19911	0.30217	1.00000	0.92283	0.91402	5834.00000	7738.00000	0.30217	0.19911	
3505172	0.20111	0.30233	1.00000	0.96410	0.96231	5873.00000	7740.00000	0.30233	0.20111	
3505173	0.20265	0.30227	1.00000	0.96976	0.94876	5903.00000	7738.00000	0.30227	0.20265	
3505174	0.20372	0.30235	1.00000	0.97712	0.96111	5924.00000	7739.00000	0.30235	0.20372	
3505175	0.20403	0.30236	1.00000	0.97702	0.97088	5930.00000	7739.00000	0.30236	0.20403	
3505176	0.20439	0.30232	1.00000	0.98533	0.97559	5937.00000	7738.00000	0.30232	0.20439	
3505177	0.20679	0.30239	1.00000	0.75375	0.75375	5984.00000	7738.00000	0.30239	0.20679	
3505178	0.20710	0.30240	1.00000	0.82389	0.82389	5990.00000	7738.00000	0.30240	0.20710	
3505179	0.20961	0.30257	1.00000	0.88800	0.88799	6039.00000	7740.00000	0.30257	0.20961	
3505180	0.20971	0.30247	1.00000	0.87939	0.86990	6041.00000	7738.00000	0.30247	0.20971	
3505316	0.19476	0.30205	1.00000	0.89816	0.89816	5749.00000	7738.00000	0.30205	0.19476	
3505317	0.19640	0.30230	1.00000	0.86428	0.75928	5781.00000	7742.00000	0.30230	0.19640	
3505318	0.19691	0.30211	1.00000	0.99265	0.97099	5791.00000	7738.00000	0.30211	0.19691	
3505319	0.19829	0.30225	1.00000	0.79110	0.79110	5818.00000	7740.00000	0.30225	0.19829	
3505320	0.19880	0.30232	1.00000	0.94489	0.90271	5828.00000	7741.00000	0.30232	0.19880	
3505321	0.19937	0.30223	1.00000	0.89766	0.88409	5839.00000	7739.00000	0.30223	0.19937	
3505322	0.20213	0.30231	1.00000	0.83125	0.82910	5893.00000	7739.00000	0.30231	0.20213	
3505323	0.20423	0.30237	1.00000	0.98837	0.96574	5934.00000	7739.00000	0.30237	0.20423	
3505324	0.20843	0.30249	1.00000	0.84488	0.79442	6016.00000	7739.00000	0.30249	0.20843	
3505450	0.19486	0.30211	1.00000	0.96107	0.94298	5751.00000	7739.00000	0.30211	0.19486	
3505451	0.19502	0.30216	1.00000	0.96153	0.91882	5754.00000	7740.00000	0.30216	0.19502	
3505452	0.19533	0.30212	1.00000	0.89153	0.84450	5760.00000	7739.00000	0.30212	0.19533	
3505453	0.19568	0.30223	1.00000	0.96733	0.92519	5767.00000	7741.00000	0.30223	0.19568	
3505454	0.19609	0.30219	1.00000	0.63442	0.63442	5775.00000	7740.00000	0.30219	0.19609	
3505455	0.19670	0.30226	1.00000	0.98513	0.96664	5787.00000	7741.00000	0.30226	0.19670	
3505456	0.19860	0.30221	1.00000	0.92679	0.90378	5824.00000	7739.00000	0.30221	0.19860	
3505457	0.20126	0.30229	1.00000	0.95075	0.94833	5876.00000	7739.00000	0.30229	0.20126	
3505458	0.20142	0.30229	1.00000	0.96337	0.95077	5879.00000	7739.00000	0.30229	0.20142	
3505459	0.20305	0.30239	1.00000	0.83875	0.83875	5911.00000	7740.00000	0.30239	0.20305	
3505460	0.20316	0.30239	1.00000	0.86122	0.85465	5913.00000	7740.00000	0.30239	0.20316	
3505461	0.20331	0.30239	1.00000	0.89484	0.87787	5916.00000	7740.00000	0.30239	0.20331	
3505462	0.20387	0.30251	1.00000	0.96994	0.89788	5927.00000	7742.00000	0.30251	0.20387	
3505463	0.20684	0.30249	1.00000	0.73272	0.73272	5985.00000	7740.00000	0.30249	0.20684	
3505581	0.19251	0.30209	1.00000	0.80486	0.80486	5705.00000	7740.00000	0.30209	0.19251	
3505582	0.19256	0.30209	1.00000	0.81462	0.81462	5706.00000	7740.00000	0.30209	0.19256	
3505583	0.19476	0.30215	1.00000	0.92144	0.92144	5749.00000	7740.00000	0.30215	0.19476	
3505584	0.19517	0.30222	1.00000	0.81416	0.79845	5757.00000	7741.00000	0.30222	0.19517	
3505585	0.19701	0.30232	1.00000	0.99061	0.96491	5793.00000	7742.00000	0.30232	0.19701	
3505586	0.19845	0.30226	1.00000	0.87900	0.86095	5821.00000	7740.00000	0.30226	0.19845	
3505587	0.20157	0.30235	1.00000	0.97289	0.96596	5882.00000	7740.00000	0.30235	0.20157	
3505588	0.20167	0.30240	1.00000	0.98432	0.97020	5884.00000	7741.00000	0.30240	0.20167	
3505589	0.20229	0.30237	1.00000	0.91864	0.88750	5896.00000	7740.00000	0.30237	0.20229	
3505590	0.20275	0.30238	1.00000	0.98200	0.97635	5905.00000	7740.00000	0.30238	0.20275	
3505591	0.20704	0.30255	1.00000	0.81308	0.78362	5989.00000	7741.00000	0.30255	0.20704	
3505723	0.19583	0.30234	1.00000	0.94417	0.77927	5770.00000	7743.00000	0.30234	0.19583	
3505724	0.19604	0.30224	1.00000	0.76928	0.73570	5774.00000	7741.00000	0.30224	0.19604	
3505725	0.19865	0.30242	1.00000	0.94371	0.93088	5825.00000	7743.00000	0.30242	0.19865	
3505726	0.19921	0.30238	1.00000	0.96215	0.95056	5836.00000	7742.00000	0.30238	0.19921	
3505727	0.19942	0.30234	1.00000	0.94129	0.94129	5840.00000	7741.00000	0.30234	0.19942	
3505728	0.20351	0.30240	1.00000	0.89273	0.88291	5920.00000	7740.00000	0.30240	0.20351	
3505729	0.20448	0.30258	1.00000	0.81884	0.81076	5939.00000	7743.00000	0.30258	0.20448	
3505730	0.20837	0.30264	1.00000	0.86086	0.85511	6015.00000	7742.00000	0.30264	0.20837	
3505864	0.18575	0.30206	1.00000	0.75827	0.75827	5573.00000	7743.00000	0.30206	0.18575	
3505865	0.18585	0.30206	1.00000	0.75467	0.75467	5575.00000	7743.00000	0.30206	0.18585	
3505866	0.19506	0.30232	1.00000	0.90697	0.86564	5755.00000	7743.00000	0.30232	0.19506	
3505867	0.19593	0.30234	1.00000	0.78636	0.78133	5772.00000	7743.00000	0.30234	0.19593	
3505868	0.19619	0.30235	1.00000	0.75877	0.66462	5777.00000	7743.00000	0.30235	0.19619	
3505869	0.19844	0.30241	1.00000	0.93449	0.87010	5821.00000	7743.00000	0.30241	0.19844	
3505870	0.20213	0.30252	1.00000	0.83793	0.83579	5893.00000	7743.00000	0.30252	0.20213	
3505871	0.20238	0.30257	1.00000	0.93136	0.92635	5898.00000	7744.00000	0.30257	0.20238	
3505872	0.20284	0.30259	1.00000	1.00000	0.98787	5907.00000	7744.00000	0.30259	0.20284	
3505873	0.20310	0.30254	1.00000	0.95182	0.93575	5912.00000	7743.00000	0.30254	0.20310	
3505874	0.20331	0.30250	1.00000	0.96697	0.90943	5916.00000	7742.00000	0.30250	0.20331	
3505875	0.20361	0.30261	1.00000	0.91636	0.87578	5922.00000	7744.00000	0.30261	0.20361	
3505876	0.20412	0.30257	1.00000	0.73745	0.73745	5932.00000	7743.00000	0.30257	0.20412	
3505877	0.20433	0.30258	1.00000	0.82667	0.81406	5936.00000	7743.00000	0.30258	0.20433	
3505878	0.20970	0.30273	1.00000	0.83542	0.79686	6041.00000	7743.00000	0.30273	0.20970	
3505879	0.21001	0.30274	1.00000	0.82372	0.81882	6047.00000	7743.00000	0.30274	0.21001	
3506022	0.17300	0.30180	1.00000	0.78335	0.78335	5324.00000	7745.00000	0.30180	0.17300	
3506023	0.19486	0.30241	1.00000	0.92276	0.92059	5751.00000	7745.00000	0.30241	0.19486	
3506024	0.19885	0.30253	1.00000	0.86729	0.86245	5829.00000	7745.00000	0.30253	0.19885	
3506025	0.20827	0.30274	1.00000	0.84841	0.84841	6013.00000	7744.00000	0.30274	0.20827	
3506026	0.20853	0.30270	1.00000	0.86607	0.83328	6018.00000	7743.00000	0.30270	0.20853	
3506027	0.20981	0.30273	1.00000	0.82689	0.80695	6043.00000	7743.00000	0.30273	0.20981	
3506161	0.19506	0.30247	1.00000	0.86835	0.86835	5755.00000	7746.00000	0.30247	0.19506	
3506162	0.19598	0.30245	1.00000	0.78811	0.78067	5773.00000	7745.00000	0.30245	0.19598	
3506163	0.19680	0.30247	1.00000	0.96574	0.88234	5789.00000	7745.00000	0.30247	0.19680	
3506164	0.19869	0.30257	1.00000	0.88742	0.87747	5826.00000	7746.00000	0.30257	0.19869	
3506165	0.19900	0.30253	1.00000	0.93102	0.90694	5832.00000	7745.00000	0.30253	0.19900	
3506166	0.19931	0.30254	1.00000	0.96398	0.95662	5838.00000	7745.00000	0.30254	0.19931	
3506167	0.20095	0.30259	1.00000	0.93474	0.91231	5870.00000	7745.00000	0.30259	0.20095	
3506168	0.20116	0.30249	1.00000	0.92875	0.89595	5874.00000	7743.00000	0.30249	0.20116	
3506169	0.20448	0.30268	1.00000	0.81121	0.79902	5939.00000	7745.00000	0.30268	0.20448	
3506305	0.19460	0.30241	1.00000	0.95754	0.89649	5746.00000	7745.00000	0.30241	0.19460	
3506306	0.19521	0.30248	1.00000	0.80212	0.76568	5758.00000	7746.00000	0.30248	0.19521	
3506307	0.19583	0.30254	1.00000	0.83394	0.75646	5770.00000	7747.00000	0.30254	0.19583	
3506308	0.19660	0.30251	1.00000	0.96018	0.93813	5785.00000	7746.00000	0.30251	0.19660	
3506309	0.19747	0.30254	1.00000	0.99271	0.98104	5802.00000	7746.00000	0.30254	0.19747	
3506310	0.20126	0.30254	1.00000	0.93722	0.92497	5876.00000	7744.00000	0.30254	0.20126	
3506311	0.20141	0.30265	1.00000	0.94063	0.92932	5879.00000	7746.00000	0.30265	0.20141	
3506312	0.20842	0.30285	1.00000	0.86372	0.85200	6016.00000	7746.00000	0.30285	0.20842	
3506446	0.19107	0.30241	1.00000	0.85705	0.85705	5677.00000	7747.00000	0.30241	0.19107	
3506447	0.19624	0.30250	1.00000	0.79480	0.76932	5778.00000	7746.00000	0.30250	0.19624	
3506448	0.19634	0.30256	1.00000	0.56464	0.52421	5780.00000	7747.00000	0.30256	0.19634	
3506449	0.20110	0.30269	1.00000	0.93971	0.92616	5873.00000	7747.00000	0.30269	0.20110	
3506450	0.20120	0.30264	1.00000	0.94373	0.92632	5875.00000	7746.00000	0.30264	0.20120	
3506451	0.20315	0.30275	1.00000	0.97930	0.95590	5913.00000	7747.00000	0.30275	0.20315	
3506452	0.20330	0.30275	1.00000	0.95084	0.93088	5916.00000	7747.00000	0.30275	0.20330	
3506453	0.20376	0.30277	1.00000	0.98586	0.93650	5925.00000	7747.00000	0.30277	0.20376	
3506454	0.20402	0.30272	1.00000	0.99755	0.98059	5930.00000	7746.00000	0.30272	0.20402	
3506622	0.19444	0.30251	1.00000	0.90388	0.90388	5743.00000	7747.00000	0.30251	0.19444	
3506623	0.19500	0.30262	1.00000	0.92402	0.82278	5754.00000	7749.00000	0.30262	0.19500	
3506624	0.19541	0.30264	1.00000	0.75525	0.72850	5762.00000	7749.00000	0.30264	0.19541	
3506625	0.19890	0.30263	1.00000	0.97385	0.92027	5830.00000	7747.00000	0.30263	0.19890	
3506626	0.19905	0.30264	1.00000	0.96964	0.94916	5833.00000	7747.00000	0.30264	0.19905	
3506627	0.20299	0.30280	1.00000	0.97427	0.96004	5910.00000	7748.00000	0.30280	0.20299	
3506628	0.20427	0.30278	1.00000	0.99475	0.98701	5935.00000	7747.00000	0.30278	0.20427	
3506629	0.20453	0.30279	1.00000	0.78147	0.78063	5940.00000	7747.00000	0.30279	0.20453	
3506788	0.19439	0.30256	1.00000	0.93778	0.89762	5742.00000	7748.00000	0.30256	0.19439	
3506789	0.19454	0.30261	1.00000	0.96154	0.95147	5745.00000	7749.00000	0.30261	0.19454	
3506790	0.19607	0.30281	1.00000	0.78229	0.70071	5775.00000	7752.00000	0.30281	0.19607	
3506791	0.19618	0.30271	1.00000	0.74346	0.66290	5777.00000	7750.00000	0.30271	0.19618	
3506792	0.19644	0.30272	1.00000	0.68696	0.55258	5782.00000	7750.00000	0.30272	0.19644	
3506793	0.19721	0.30248	1.00000	0.99646	0.94124	5797.00000	7745.00000	0.30248	0.19721	
3506794	0.19756	0.30275	1.00000	0.98162	0.98162	5804.00000	7750.00000	0.30275	0.19756	
3506795	0.19859	0.30278	1.00000	0.99358	0.98919	5824.00000	7750.00000	0.30278	0.19859	
3506796	0.19900	0.30279	1.00000	0.92350	0.92350	5832.00000	7750.00000	0.30279	0.19900	
3506797	0.19925	0.30274	1.00000	0.99073	0.94923	5837.00000	7749.00000	0.30274	0.19925	
3506950	0.19014	0.30254	1.00000	0.86146	0.86146	5659.00000	7750.00000	0.30254	0.19014	
3506951	0.19019	0.30254	1.00000	0.87427	0.87427	5660.00000	7750.00000	0.30254	0.19019	
